6/13/2021 3:02,"b'Bismillah, animasi @fanoink perdana ing youtube dina iki.\nKolaborasi ciamik karo komika capter jawa tengah si mubal\n\n#fanoink #fanoinkanimasi #animasilucu #dagelan #bosojowo #dagelanjowo #dagelanlucu #viral #hot #dedycorbuzier #murahbanget #prabowo #jokowi #puanmaharani #dancuk https://t.co/hNJLihqIt9'",Fanoink animasi
6/13/2021 2:30,b'Kalau masih ada yang bertanya kenapa Prabowo Subianto mau jadi Menteri Jokowi\npadahal dua kali jadi rival di Pilpres\n\nberarti....IQnya rendah\n\nhttps://t.co/vAQPlt2CfB\n\n#prabowoblak2an #prabowo #jokowi #IQRendah #DeddyCorbuzier #closethedoor',Tribun Timur
6/12/2021 23:47,b'Semangat Juang #Ir_soekarno Ada Pada diri #prabowo',/
6/12/2021 17:57,"b'@corbuzier gw bin kami tau om #DeddyCorbuzier ... dia itu si #Prabowo, karna 5th menjabat (mungkin 5th jd menteri) dia #Puasa MUTIH atau #Puasa GENIH, wkwkwkwkw'",Byk_Mata
6/12/2021 12:50,b'Koalisi Nasionalis\nhttps://t.co/dk4aFoiILI\n\n#prabowo #puan #gerindra #pdip https://t.co/VGhfZam9d1',Igor Dirgantara
6/12/2021 11:18,b'Semangat Juang #Ir_soekarno Ada Pada diri #prabowo',/
6/12/2021 1:30,"b'Top News Koran Rakyat Merdeka\n\nBorong 8 Kapal Perang\nPrabowo Itu, Sedikit Bicara Banyak Kerja\n\n#prabowo #KemhanRI #menhan #alutsista #tnial #kapalperang #RakyatMerdeka #RMid\n\nhttps://t.co/oKtaZv3lrF'",Andespen
6/12/2021 1:27,"b'Kapolri Diinstruksikan Berantas Premanisme, Prabowo Ditelpon Langsung Jokowi, Diduga Terkait Pungli di Tanjung Priok\n\n#jokowi #prabowo #tanjungpriok #premanisme #kapolri #JICT #infoterkini #Beritaterkini #Beritapopuler #Infopopuler #viral #trendingtopic \n\nhttps://t.co/kYOSZkDRNo'",nyedulur
6/12/2021 0:05,b'Top News Koran Rakyat Merdeka\n\nCapres Gerindra Di Injury Time\nSandiaga Pilih Kacamata Kuda\n\n#Gerindra #prabowo #Pilpres2024 #SandiagaUno\n#RakyatMerdeka #RMid\n\nhttps://t.co/sQr8QDGUYn',Andespen
6/11/2021 22:48,b'Semangat Juang #Ir_soekarno Ada Pada diri #prabowo',/
6/11/2021 16:05,b'Ketum Gerindra dan PDIP itu akhir-akhir ini memang terlihat sering bersama dalam sejumlah kesempatan.\n#Megawati #PDIP  #Prabowo \n\nhttps://t.co/JFhSTUWepG',JPNN.com
6/11/2021 12:01,"b'Kapolri Jenderal Listyo Sigit #Prabowo menekankan, masyarakat yang sudah melalui proses vaksin harus tetap disiplin menerapkan Protokol Kesehatan\n\nhttps://t.co/abOsmVZWQW'",IG : utamanews
6/11/2021 10:18,b'Semangat Juang #Ir_soekarno Ada Pada diri #prabowo',/
6/11/2021 7:14,b'Kerikil Prabowo\n\n#Indonesia \n#prabowo \n\nhttps://t.co/fGXPDO5wQK',sinpo.id
6/11/2021 6:42,b'Blakblakan Tentang #Jokowi  - #prabowo  &amp; Wacana #Pilpres 2024 https://t.co/UFVhjVuuyJ via @YouTube',Anna Victoria
6/11/2021 5:23,b'#alutsista #tnial #kemenhan #prabowo #fregatFREMM #Fincantiere #menhan\n\nPRABOWO Borong 6 Kapal Perang Canggih Italia Fregat FREMM Seharga Rp 72 Triliun\n\nhttps://t.co/Oyh3Aj0BlQ',Tribun Medan
